yes,yes,yes,more_or_less,yes,yes,yes,yes,remember
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,remember
yes,yes,yes,more_or_less,"yes, How does ""feature extraction"" work in image classification, particularly when using popular Indian street photography datasets like Cityscapes or COCO-India? Additionally, explain how transfer learning utilizes pre-trained models to extract these features more effectively compared to training a model from scratch on such datasets.",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, Design a transfer learning pipeline tailored to a new computer vision task focused on environmental conservation in India, such as monitoring deforestation using satellite imagery. Justify your choices of neural network architecture and feature extraction techniques. Additionally, identify potential challenges and propose mitigation strategies. Ensure that the solution is scalable and can process real-time or near real-time data from various regions in India with diverse topographical features and vegetation types.",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, List three popular computer vision datasets commonly used by researchers studying transfer learning techniques applicable for visual recognition tasks.",no,yes,maybe,understand
yes,yes,yes,more_or_less,"yes, ""Describe transfer learning in simple terms and explain why it is important and how it can be used to enhance computer vision models for solving real-world problems.""",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,no,yes,more_or_less,yes,yes,no,maybe,analyze
yes,no,yes,more_or_less,yes,no,no,maybe,evaluate
yes,yes,yes,more_or_less,"yes, Design a simple transfer learning experiment where you start with an existing model trained for facial recognition and adapt it to identify traditional Indian festivals. List the steps involved and describe how you would fine-tune the model using your own dataset of images specifically from Indian cultural events.",yes,yes,yes,create
yes,no,yes,more_or_less,yes,yes,yes,yes,remember
yes,yes,yes,more_or_less,"yes, How can a researcher utilize transfer learning to train a computer vision model for detecting traffic signs on Indian roads? Additionally, what are some common datasets used for such tasks?",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""Implement a simple object detection model using transfer learning on an Indian dataset (e.g., ImageNet-21k with some fine-tuning). Describe how you would select the pre-trained model, choose a suitable layer for fine-tuning, and adjust hyperparameters to achieve optimal results.""",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""A researcher wants to use transfer learning for object detection tasks on Indian roads. What are some common challenges they might face (e.g., varying lighting conditions, multiple types of vehicles), and how can these challenges be addressed using transfer learning? This question requires students to make judgments based on criteria and standards by evaluating the potential challenges associated with transfer learning in Indian road datasets. Students should be able to consider the limitations and constraints of transfer learning.""",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""Create a new dataset tailored for object detection tasks on Indian roads, considering factors such as varying lighting conditions, diverse vehicle types, and unique traffic patterns. Explain how you would integrate this dataset into a transfer learning workflow.""",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, What is the main objective of transfer learning in computer vision?",yes,yes,yes,understand
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,remember
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""Explain how you would fine-tune a pre-trained ResNet-50 model to identify different crop types from drone images captured over Indian farmlands.""",yes,yes,yes,apply
yes,yes,yes,more_or_less,"yes, ""Compare the effectiveness of directly applying a pre-trained model to raw satellite data versus first performing domain-specific preprocessing steps when using transfer learning for urban planning in Indian cities.""",yes,yes,yes,evaluate
yes,no,yes,more_or_less,yes,no,no,maybe,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""What are the main elements involved in transfer learning within the field of computer vision?""",yes,yes,yes,apply
yes,yes,yes,more_or_less,"yes, How does transfer learning in computer vision differ fundamentally from traditional deep learning approaches?",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""Describe the process of applying transfer learning techniques to develop a robust image classification model when working with a dataset that has a limited number of images.""",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""Identify and explain the different kinds of domain shifts that may happen during transfer learning, and evaluate how these shifts could affect the performance of models in computer vision applications.""",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,apply
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,no,yes,maybe,create
yes,yes,yes,more_or_less,"yes, ""Explain how region growing can be used for object detection in an Indian temple complex. Describe how this method helps identify different architectural elements such as columns or towers based on their color and texture.""",yes,yes,maybe,evaluate
yes,yes,yes,more_or_less,"yes, Outline the steps you would take to apply an edge-based segmentation technique to distinguish tigers from their natural habitat in a dataset containing images of Indian wildlife using a popular machine learning library in Python (e.g., OpenCV).",yes,yes,yes,create
yes,no,yes,more_or_less,"yes, ""Compare and contrast how traditional Indian paintings, characterized by detailed brushwork and multiple hues, differ in segmentation from contemporary images due to their complexity and variety of colors. Discuss potential challenges in developing accurate segmentation models for such diverse imagery.""",no,no,no,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, What are three popular algorithms used for image segmentation?",yes,yes,yes,apply
yes,yes,yes,more_or_less,"yes, ""Describe the principles behind Otsu's method and explain its role in image segmentation.""",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""Compare the efficiency of Color-based Segmentation, Edge Detection, and Watershed Transform in handling variations such as light conditions or shadows when segmenting images of Indian street scenes.""",no,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, What is the main goal of segmentation in image processing?",yes,yes,yes,understand
yes,yes,yes,more_or_less,"yes, What are some potential challenges a researcher might face when using a deep learning approach for object detection in images of Indian street scenes, and how can these challenges be addressed?",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,no,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""Compare and contrast two popular object detection architectures (e.g., YOLO and SSD) in terms of their strengths and weaknesses. How might the choice of architecture impact the performance of an image segmentation system?",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""Assess the effectiveness of a particular object detection algorithm for detecting pedestrians in images of Indian street scenes. Identify common metrics used to measure accuracy and explain how they might be applied in this context.""",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, Design a novel image segmentation pipeline that incorporates transfer learning and attention mechanisms for detecting crops in images of Indian farmlands. Describe how you would evaluate the performance of this pipeline and what modifications might be needed based on experimental results.",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,no,yes,maybe,understand
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""Propose a novel approach to improve the accuracy of object detection models for detecting wildlife in Indian national parks. Describe the steps involved and any data preprocessing techniques you would employ.""",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, Name three popular algorithms used for image segmentation and describe how one of these algorithms is applied in a real-world scenario in India.",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""Describe the difference between semantic segmentation and instance segmentation. Provide an example of how each technique could be effectively applied in urban planning within Indian cities.""",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, Which object detection algorithm would you choose for detecting vehicles on a busy street in Mumbai, and how would you implement it to ensure high accuracy?",yes,yes,yes,apply
yes,yes,yes,more_or_less,"yes, ""Analyze the strengths and weaknesses of convolutional neural networks (CNNs) compared to traditional machine learning methods for image segmentation. Discuss how these factors would impact their application in monitoring agricultural fields across different regions of India.""",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, Design a novel approach that integrates multiple image segmentation techniques to enhance flood mapping accuracy along the Ganges River using satellite imagery. Describe your proposed methodology and discuss its potential impact on improving environmental monitoring in India.",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, What is image segmentation? Describe its definition and identify two primary purposes it fulfills in computer vision applications.",yes,yes,yes,apply
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,"yes, Can you describe how using the YOLOv5 model to detect vehicles in images from the ""Indian Traffic Dataset"" can contribute to enhancing road safety in Indian cities?",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""Evaluate the performance of a CNN model trained on the MNIST dataset using metrics such as IoU and the Dice coefficient. Suggest improvements to enhance accuracy for medical imaging tasks in India.""",no,yes,maybe,create
yes,yes,yes,more_or_less,"yes, Design an end-to-end system that employs image segmentation and object detection techniques to identify counterfeit currency notes circulating in India. Outline the challenges encountered and propose innovative solutions to address them.",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,remember
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""A research paper claims that a deep learning model achieved 95% accuracy in segmenting vehicles in street scenes. What critical questions would you ask to evaluate the validity of this claim? Consider potential biases in the dataset, the evaluation metrics used, and the generalizability of the results.""",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,apply
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, Compare and contrast two different approaches to handling missing values in natural language processing (NLP) tasks related to Indian news articles, such as imputation methods or removal. Analyze their impacts on text representation and downstream NLP analysis tasks.",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, Design an enhanced NLP pipeline to process and analyze Indian political speeches from various parties, incorporating both traditional preprocessing steps and advanced techniques such as aspect-based sentiment analysis or named entity recognition. Justify your choices based on the unique linguistic characteristics of spoken and written Indian English.",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, List three common techniques used in data pre-processing steps such as handling missing values or normalizing text for Natural Language Processing tasks.",yes,yes,yes,remember
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, How would you handle missing values in a dataset of customer reviews for an e-commerce platform based out of India?",yes,yes,yes,apply
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""If you were tasked with designing an intelligent chatbot to handle customer support for e-commerce platforms in India, what innovative strategies would you propose for processing unstructured textual data from sources like social media posts and reviews?""",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, What is the main purpose of tokenization in text processing?",yes,yes,yes,remember
yes,yes,yes,more_or_less,"yes, How would you handle a dataset that contains both English and Hindi words during text processing for an NLP task?",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""Write a Python code snippet using the NLTK library that removes common English stopwords from a dataset of Indian news articles while preserving Hindi stopwords.""",yes,yes,yes,apply
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, How would you evaluate the effectiveness of stemming versus lemmatization in removing stopwords from a dataset of customer reviews on Amazon.in? Additionally, what are the potential biases associated with each approach?",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, Design a data pre-processing pipeline for an NLP task that involves text normalization using morphological analysis. Clearly describe each component of the pipeline, including data cleaning, tokenization, stemming/lemmatization, and stopword removal.",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,understand
yes,yes,yes,more_or_less,"yes, Explain why it is important to perform stemming or lemmatization when preprocessing Hindi or Tamil text data for a natural language processing (NLP) task.",yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""Explain the process of tokenization and describe how it varies when applied to Indian languages written in Devanagari script versus those written in Roman script.""",yes,yes,yes,analyze
yes,no,yes,more_or_less,yes,no,no,maybe,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, What is tokenization and why is it considered an essential initial step in the data pre-processing phase of natural language processing (NLP)? Provide a brief explanation.",yes,yes,yes,remember
yes,yes,yes,more_or_less,"yes, ""Explain the differences between stemming and lemmatization in reducing words to their base form, providing examples from Hindi or another Indian language you are familiar with.""",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, How would you apply stop-word removal to a dataset of customer reviews written in Marathi? Provide an example of what might be considered a stop-word in this language.",yes,yes,yes,apply
yes,yes,yes,more_or_less,"yes, How would you approach segmenting social media text that includes code-switching between English and Tamil into meaningful units for further processing?",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""Compare the effectiveness of using TF-IDF versus word embeddings in preprocessing datasets for sentiment analysis on Bollywood movie reviews, considering both computational efficiency and accuracy.""",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, Design a preprocessing pipeline specifically tailored for a multilingual chatbot service that handles conversations in Hindi, Bengali, and Punjabi. Clearly outline each step involved and provide justification for your choices.",yes,yes,yes,create
yes,yes,yes,more_or_less,no,yes,yes,yes,understand
yes,yes,yes,more_or_less,"yes, Why is lowercasing important in NLP tasks, and how does it impact text processing?",yes,yes,yes,apply
yes,yes,yes,more_or_less,yes,yes,yes,yes,apply
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""Compare and contrast the benefits and drawbacks of employing manual versus automated preprocessing techniques in a sentiment analysis task involving social media data.""",yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, What is 'tokenization' in the context of NLP? Describe a commonly used tokenization technique and explain why it is employed.",yes,yes,yes,apply
yes,yes,yes,more_or_less,"yes, How does the choice between stemming and lemmatization affect the accuracy of sentiment analysis when collecting customer reviews from online retail platforms in Hindi? What are the key differences in how each approach handles morphological variations in Hindi?",yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,apply
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,no,yes,maybe,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,"yes, ""Given a set of common Indian food names (e.g., 'roti', 'dal', 'paneer'), use an embedding model to generate word vectors for each term. Then, demonstrate how you would calculate the similarity between 'dal' and 'paneer'. Justify your choice of the Word Embedding model.""",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""Select two Natural Language Processing (NLP) tasks relevant to the Indian context, such as sentiment analysis for restaurant reviews or political tweet classification in Hindi. Compare the performance of Bag of Words and Word Embedding methods on these tasks. Additionally, discuss how pre-trained word embeddings like BERT or GPT can potentially enhance performance over traditional approaches.""",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""Identify five commonly spoken Indian languages that are often utilized as input data for the bag-of-words model.""",no,no,maybe,understand
yes,yes,yes,more_or_less,"yes, How does the frequency of words in different contexts affect their representation when using word embeddings as opposed to the Bag of Words (BoW) method?",yes,yes,yes,analyze
yes,yes,yes,more_or_less,"yes, Describe in a step-by-step manner how you would convert raw text from a given document collection (e.g., news articles) from India into numerical vectors using both Bag-of-Words and Word Embedding techniques.",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""Compare the limitations of using the Bag of Words (BoW) approach versus word embeddings in capturing semantic meanings when analyzing social media posts related to Indian festivals such as Diwali or Holi.""",yes,yes,yes,analyze
yes,yes,yes,more_or_less,"yes, Can a bag-of-words approach alone effectively identify sentiment from customer reviews on Amazon India for products such as electronics and groceries?",yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,understand
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, How do word embeddings derived from an Indian language corpus represent linguistic phenomena such as synonyms, antonyms, or homophones? What are the implications of these representations for NLP applications in India?",yes,yes,yes,create
yes,no,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, Design a novel word embedding algorithm tailored to Indian languages that incorporates linguistic features such as sandhi rules or tenses. Describe the architecture of your algorithm and discuss its potential applications.",no,yes,maybe,create
yes,yes,yes,more_or_less,"yes, Which three popular Indian languages can be effectively analyzed using the Bag of Words approach?",no,yes,maybe,remember
yes,yes,yes,more_or_less,"yes, ""Explain how the Bag of Words model works in comparison to traditional methods used in Indian language processing. Provide an example of a situation where the Bag of Words approach would be more effective than traditional methods.""",no,yes,maybe,evaluate
yes,yes,yes,more_or_less,"yes, ""Describe the steps you would take to preprocess Hindi news articles for a text classification system using the Bag of Words approach.""",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""Compare and contrast the Bag of Words approach with Word Embedding methods in analyzing political speeches in India. How do these two approaches differ in capturing word nuances and relationships?""",yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,maybe,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, What are the basic steps involved in constructing a Bag of Words (BoW) model? How does this process differ from creating word embeddings such as Word2Vec or GloVe?",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, How would you implement both a Bag of Words model and Word2Vec embeddings to perform sentiment analysis on a dataset of product reviews written in Hindi for an Indian e-commerce platform? What preprocessing steps would be necessary?",yes,yes,yes,apply
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""Compare and critically evaluate the effectiveness of a Bag of Words model versus Word2Vec for analyzing customer feedback on Indian tourism websites. Based on criteria such as accuracy, computational efficiency, and ease of interpretation, which method would you recommend? Justify your choice with specific examples.""",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, Design an innovative approach that integrates the strengths of both the Bag of Words model and Word Embeddings to enhance topic modeling for a corpus of Indian regional literature. Describe your methodology, identify potential challenges, and propose solutions to address them.",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, What is the definition of the Bag of Words (BoW) model, and how does it work?",yes,yes,yes,understand
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,apply
yes,yes,yes,more_or_less,"yes, Discuss the advantages and disadvantages of using the Bag of Words approach compared to word embeddings for sentiment analysis tasks on an Indian dataset, such as reviews written in Hindi.",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""Critically evaluate a research paper that employs the Bag of Words model for text classification. Propose improvements or suggest alternative methods if applicable.""",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""What is the 'Bag of Words' model, and what are its core concepts? Additionally, discuss the primary limitation of this representation when applied to a language like Hindi.""",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""What is an attention mechanism in the context of Transformers and how does it work? Provide a brief description without using specific formulas or equations.""",yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""If you were given a sentence like 'The Bollywood film 'PK' by Rajkumar Hirani, released in 2014, explores the concept of blind faith,' how would you apply Attention Mechanism principles to analyze its structure and determine the importance of different parts of this sentence (e.g., 'Bollywood film', 'PK', 'Rajkumar Hirani', '2014', 'blind faith') while reading or processing it?""",yes,yes,yes,analyze
yes,yes,no,more_or_less,"yes, How would you use the Attention Mechanism to identify key words or phrases and their relationships in an Indian-language text from the classical period, such as the Tamil phrase ""‡Æ§‡Øä‡Æ≤‡Øç‡Æï‡Ææ‡Æ™‡Øç‡Æ™‡Æø‡ÆØ‡ÆÆ‡Øç ‡ÆÖ‡Æü‡Æø‡ÆØ‡Øá‡Æ±‡Øç‡Æ±‡ØÅ"" (""Tolkaappiyam was discovered"")? Break down this text into parts and describe how the mechanism can help in understanding how words relate to each other within that context.",no,yes,yes,create
yes,yes,yes,more_or_less,"yes, Compare two attention mechanisms—for example, Bahdanau (2014) and Vaswani et al. (2017)—discussed in the literature on Transformers. Evaluate their similarities and differences based on how they handle sequential information, long-range dependencies, and computational efficiency. Which one would you prefer for processing large Indian texts with many languages or dialects? Justify your choice with evidence from their designs and reported effects.",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, What was the original motivation for developing Attention Mechanisms in Transformer models?",yes,yes,yes,remember
yes,yes,yes,more_or_less,"yes, How does self-attention operate within transformers, and what benefits does it offer when processing sequences of data compared to traditional recurrent neural networks (RNNs)?",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, Explain how you would modify a simple sequence-to-sequence model to incorporate attention mechanisms.",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""Analyze why Transformers outperform RNNs and LSTMs when dealing with longer sequences, focusing specifically on the role of Attention Mechanisms.""",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""Compare and critically evaluate the performance of Transformers with Attention Mechanisms against RNNs or LSTMs for two scenarios: one involving a complex sequence-to-sequence task with very long sequences (such as transcribing interviews), and another involving simple translations. Justify your reasoning.""",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, What is the main function of the self-attention mechanism within a Transformer model?",yes,yes,yes,apply
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, What is the attention mechanism in the context of transformer models and why is it important?",yes,yes,yes,analyze
yes,yes,yes,more_or_less,"yes, ""How can an attention mechanism in a transformer model assist in understanding and summarizing the main points of a news article written in Hindi about the impact of climate change on Indian agriculture?""",yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""Scenario: You are part of a team developing an NLP model to analyze customer feedback for Flipkart, a popular e-commerce website in India. Your task is to implement an attention mechanism. Outline the steps you would follow to integrate the attention mechanism into your transformer model.""",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""Assess the following two statements about the attention mechanism in transformers. For each statement, indicate whether you agree or disagree and justify your decision.
     1. The attention mechanism enables the model to concentrate on pertinent parts of the input sequence while disregarding less significant information.
     2. Incorporating attention mechanisms into NLP models ensures superior performance compared to traditional models such as RNNs.""",yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,no,yes,yes,yes,apply
yes,yes,yes,more_or_less,"yes, ""Describe the mechanism of scaled dot-product attention and explain its role in identifying dependencies within sequential data.""",yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""Compare and contrast self-attention and multi-head attention mechanisms in transformers. Explain how each contributes differently to model performance.""",yes,yes,yes,analyze
yes,yes,yes,more_or_less,"yes, ""What criteria would you use to assess the effectiveness of attention mechanisms in a multilingual NLP task involving languages with complex syntactic structures such as Sanskrit or Hindi?""",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, ""Develop a novel attention mechanism aimed at improving transformer models' capacity to manage long-range dependencies more effectively. Outline its architecture and propose how it could enhance performance compared to current methods.""",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,apply
yes,yes,yes,more_or_less,"yes, How do scaling factors affect attention scores, and why are they essential for ensuring model stability?",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,remember
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,remember
yes,yes,yes,more_or_less,"yes, How do self-attention mechanisms within a Transformer model function to capture long-range dependencies between words in an input sequence during translation?",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, Compare and contrast the effectiveness of sequence-to-sequence models with that of transformer architectures in the context of Indian languages, providing specific examples to support your comparison.",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,yes,yes,yes,yes,analyze
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,remember
yes,yes,yes,more_or_less,"yes, How do attention mechanisms in Transformers improve neural machine translation compared to traditional sequence-to-sequence models such as RNNs or LSTMs?",yes,yes,yes,evaluate
yes,yes,yes,more_or_less,"yes, How would you prepare a sentence pair (source language, target language) as input for an encoder-decoder Transformer model using token embeddings in PyTorch?",yes,yes,yes,apply
yes,yes,yes,more_or_less,"yes, Could you analyze and describe a scenario in which attention masks would be beneficial within Neural Machine Translation? Provide reasoning based on common linguistic features found in Indian languages.",yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,yes,yes,yes,yes,create
yes,yes,yes,more_or_less,"yes, ""What is the main role of a transformer encoder within a neural machine translation system? Identify some common types of transformers utilized in NMT systems.""",yes,yes,yes,analyze
yes,yes,yes,more_or_less,"yes, ""Explain how self-attention mechanisms enhance the performance of transformer-based models in neural machine translation (NMT). Additionally, describe the distinctions between masked language modeling and next sentence prediction tasks used for pre-training transformers.""",yes,yes,yes,evaluate
